date,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_holiday,days_to_nearest_holiday,season,is_flu_season,flu_activity_index,is_allergy_season,baidu_flu_index,is_vbp_period,days_since_vbp1,days_since_vbp2
2025-08-26,2025,8,26,1,35,3,0,0,36,summer,0,0.41,0,848,1,1547,664
2025-08-27,2025,8,27,2,35,3,0,0,35,summer,0,0.1,0,485,1,1548,665
2025-08-28,2025,8,28,3,35,3,0,0,34,summer,0,0.0,0,1008,1,1549,666
2025-08-29,2025,8,29,4,35,3,0,0,33,summer,0,0.65,0,1008,1,1550,667
2025-08-30,2025,8,30,5,35,3,1,0,32,summer,0,0.5,0,618,1,1551,668
2025-08-31,2025,8,31,6,35,3,1,0,31,summer,0,0.28,0,701,1,1552,669
2025-09-01,2025,9,1,0,36,3,0,0,30,autumn,0,0.14,0,714,1,1553,670
2025-09-02,2025,9,2,1,36,3,0,0,29,autumn,0,0.82,0,1490,1,1554,671
2025-09-03,2025,9,3,2,36,3,0,0,28,autumn,0,0.99,0,3300,1,1555,672
2025-09-04,2025,9,4,3,36,3,0,0,27,autumn,0,0.61,0,674,1,1556,673
2025-09-05,2025,9,5,4,36,3,0,0,26,autumn,0,0.0,0,663,1,1557,674
2025-09-06,2025,9,6,5,36,3,1,0,25,autumn,0,0.44,0,572,1,1558,675
2025-09-07,2025,9,7,6,36,3,1,0,24,autumn,0,0.69,0,966,1,1559,676
2025-09-08,2025,9,8,0,37,3,0,0,23,autumn,0,0.41,0,773,1,1560,677
2025-09-09,2025,9,9,1,37,3,0,0,22,autumn,0,0.5,0,885,1,1561,678
2025-09-10,2025,9,10,2,37,3,0,0,21,autumn,0,0.34,0,908,1,1562,679
2025-09-11,2025,9,11,3,37,3,0,0,20,autumn,0,0.42,0,703,1,1563,680
2025-09-12,2025,9,12,4,37,3,0,0,19,autumn,0,0.93,0,1188,1,1564,681
2025-09-13,2025,9,13,5,37,3,1,0,18,autumn,0,0.46,0,2981,1,1565,682
2025-09-14,2025,9,14,6,37,3,1,0,17,autumn,0,0.32,0,782,1,1566,683
2025-09-15,2025,9,15,0,38,3,0,0,16,autumn,0,0.49,0,914,1,1567,684
2025-09-16,2025,9,16,1,38,3,0,0,15,autumn,0,0.93,0,1327,1,1568,685
2025-09-17,2025,9,17,2,38,3,0,0,14,autumn,0,0.17,0,802,1,1569,686
2025-09-18,2025,9,18,3,38,3,0,0,13,autumn,0,0.28,0,801,1,1570,687
2025-09-19,2025,9,19,4,38,3,0,0,12,autumn,0,0.44,0,941,1,1571,688
2025-09-20,2025,9,20,5,38,3,1,0,11,autumn,0,0.34,0,458,1,1572,689
2025-09-21,2025,9,21,6,38,3,1,0,10,autumn,0,0.71,0,1080,1,1573,690
2025-09-22,2025,9,22,0,39,3,0,0,9,autumn,0,0.7,0,1157,1,1574,691
2025-09-23,2025,9,23,1,39,3,0,0,8,autumn,0,0.35,0,926,1,1575,692
2025-09-24,2025,9,24,2,39,3,0,0,7,autumn,0,1.27,0,1378,1,1576,693
2025-09-25,2025,9,25,3,39,3,0,0,6,autumn,0,0.48,0,752,1,1577,694
2025-09-26,2025,9,26,4,39,3,0,0,5,autumn,0,1.06,0,1230,1,1578,695
2025-09-27,2025,9,27,5,39,3,1,0,4,autumn,0,1.01,0,1416,1,1579,696
2025-09-28,2025,9,28,6,39,3,1,0,3,autumn,0,0.7,0,1267,1,1580,697
2025-09-29,2025,9,29,0,40,3,0,0,2,autumn,0,0.17,0,552,1,1581,698
2025-09-30,2025,9,30,1,40,3,0,0,1,autumn,0,0.54,0,1115,1,1582,699
2025-10-01,2025,10,1,2,40,4,0,1,0,autumn,0,0.25,0,724,1,1583,700
2025-10-02,2025,10,2,3,40,4,0,0,1,autumn,0,0.76,0,1084,1,1584,701
2025-10-03,2025,10,3,4,40,4,0,0,2,autumn,0,0.67,0,3386,1,1585,702
2025-10-04,2025,10,4,5,40,4,1,0,3,autumn,0,0.59,0,1119,1,1586,703
2025-10-05,2025,10,5,6,40,4,1,0,4,autumn,0,0.76,0,1172,1,1587,704
2025-10-06,2025,10,6,0,41,4,0,0,5,autumn,0,0.62,0,1455,1,1588,705
2025-10-07,2025,10,7,1,41,4,0,0,6,autumn,0,0.51,0,740,1,1589,706
2025-10-08,2025,10,8,2,41,4,0,0,7,autumn,0,0.12,0,702,1,1590,707
2025-10-09,2025,10,9,3,41,4,0,0,8,autumn,0,0.28,0,617,1,1591,708
2025-10-10,2025,10,10,4,41,4,0,0,9,autumn,0,0.18,0,466,1,1592,709
2025-10-11,2025,10,11,5,41,4,1,0,10,autumn,0,0.76,0,1104,1,1593,710
2025-10-12,2025,10,12,6,41,4,1,0,11,autumn,0,0.4,0,845,1,1594,711
2025-10-13,2025,10,13,0,42,4,0,0,12,autumn,0,0.54,0,1516,1,1595,712
2025-10-14,2025,10,14,1,42,4,0,0,13,autumn,0,0.4,0,785,1,1596,713
2025-10-15,2025,10,15,2,42,4,0,0,14,autumn,0,0.76,0,879,1,1597,714
2025-10-16,2025,10,16,3,42,4,0,0,15,autumn,0,0.73,0,1140,1,1598,715
2025-10-17,2025,10,17,4,42,4,0,0,16,autumn,0,0.56,0,532,1,1599,716
2025-10-18,2025,10,18,5,42,4,1,0,17,autumn,0,0.45,0,842,1,1600,717
2025-10-19,2025,10,19,6,42,4,1,0,18,autumn,0,0.27,0,723,1,1601,718
2025-10-20,2025,10,20,0,43,4,0,0,19,autumn,0,0.28,0,884,1,1602,719
2025-10-21,2025,10,21,1,43,4,0,0,20,autumn,0,0.04,0,731,1,1603,720
2025-10-22,2025,10,22,2,43,4,0,0,21,autumn,0,0.77,0,1017,1,1604,721
2025-10-23,2025,10,23,3,43,4,0,0,22,autumn,0,0.62,0,970,1,1605,722
2025-10-24,2025,10,24,4,43,4,0,0,23,autumn,0,0.61,0,833,1,1606,723
2025-10-25,2025,10,25,5,43,4,1,0,24,autumn,0,0.21,0,442,1,1607,724
2025-10-26,2025,10,26,6,43,4,1,0,25,autumn,0,0.76,0,1167,1,1608,725
2025-10-27,2025,10,27,0,44,4,0,0,26,autumn,0,0.41,0,573,1,1609,726
2025-10-28,2025,10,28,1,44,4,0,0,27,autumn,0,0.53,0,840,1,1610,727
2025-10-29,2025,10,29,2,44,4,0,0,28,autumn,0,0.15,0,421,1,1611,728
2025-10-30,2025,10,30,3,44,4,0,0,29,autumn,0,0.98,0,1395,1,1612,729
2025-10-31,2025,10,31,4,44,4,0,0,30,autumn,0,0.84,0,1533,1,1613,730
2025-11-01,2025,11,1,5,44,4,1,0,31,autumn,1,3.13,0,2741,1,1614,731
2025-11-02,2025,11,2,6,44,4,1,0,32,autumn,1,2.71,0,2294,1,1615,732
2025-11-03,2025,11,3,0,45,4,0,0,33,autumn,1,2.91,0,2801,1,1616,733
2025-11-04,2025,11,4,1,45,4,0,0,34,autumn,1,4.41,0,4032,1,1617,734
2025-11-05,2025,11,5,2,45,4,0,0,35,autumn,1,2.69,0,2694,1,1618,735
2025-11-06,2025,11,6,3,45,4,0,0,36,autumn,1,2.49,0,2403,1,1619,736
2025-11-07,2025,11,7,4,45,4,0,0,37,autumn,1,2.1,0,2141,1,1620,737
2025-11-08,2025,11,8,5,45,4,1,0,38,autumn,1,4.08,0,3835,1,1621,738
2025-11-09,2025,11,9,6,45,4,1,0,39,autumn,1,2.33,0,2575,1,1622,739
2025-11-10,2025,11,10,0,46,4,0,0,40,autumn,1,1.64,0,1423,1,1623,740
2025-11-11,2025,11,11,1,46,4,0,0,41,autumn,1,3.93,0,3570,1,1624,741
2025-11-12,2025,11,12,2,46,4,0,0,42,autumn,1,3.32,0,3197,1,1625,742
2025-11-13,2025,11,13,3,46,4,0,0,43,autumn,1,3.98,0,3497,1,1626,743
2025-11-14,2025,11,14,4,46,4,0,0,44,autumn,1,4.05,0,4086,1,1627,744
2025-11-15,2025,11,15,5,46,4,1,0,45,autumn,1,5.29,0,4604,1,1628,745
2025-11-16,2025,11,16,6,46,4,1,0,46,autumn,1,5.15,0,4614,1,1629,746
2025-11-17,2025,11,17,0,47,4,0,0,47,autumn,1,4.86,0,4496,1,1630,747
2025-11-18,2025,11,18,1,47,4,0,0,48,autumn,1,4.22,0,3757,1,1631,748
2025-11-19,2025,11,19,2,47,4,0,0,49,autumn,1,2.32,0,1990,1,1632,749
2025-11-20,2025,11,20,3,47,4,0,0,50,autumn,1,4.17,0,3754,1,1633,750
2025-11-21,2025,11,21,4,47,4,0,0,51,autumn,1,2.93,0,3050,1,1634,751
2025-11-22,2025,11,22,5,47,4,1,0,52,autumn,1,2.18,0,2180,1,1635,752
2025-11-23,2025,11,23,6,47,4,1,0,53,autumn,1,3.71,0,3300,1,1636,753
2025-11-24,2025,11,24,0,48,4,0,0,54,autumn,1,4.23,0,4069,1,1637,754
2025-11-25,2025,11,25,1,48,4,0,0,55,autumn,1,3.57,0,3288,1,1638,755
2025-11-26,2025,11,26,2,48,4,0,0,56,autumn,1,3.15,0,2920,1,1639,756
2025-11-27,2025,11,27,3,48,4,0,0,57,autumn,1,2.65,0,2653,1,1640,757
2025-11-28,2025,11,28,4,48,4,0,0,58,autumn,1,2.99,0,3045,1,1641,758
2025-11-29,2025,11,29,5,48,4,1,0,59,autumn,1,2.87,0,3274,1,1642,759
2025-11-30,2025,11,30,6,48,4,1,0,60,autumn,1,4.12,0,3963,1,1643,760
2025-12-01,2025,12,1,0,49,4,0,0,61,winter,1,4.62,0,4429,1,1644,761
2025-12-02,2025,12,2,1,49,4,0,0,62,winter,1,4.58,0,4062,1,1645,762
2025-12-03,2025,12,3,2,49,4,0,0,63,winter,1,2.6,0,2372,1,1646,763
2025-12-04,2025,12,4,3,49,4,0,0,64,winter,1,3.84,0,3588,1,1647,764
2025-12-05,2025,12,5,4,49,4,0,0,65,winter,1,6.61,0,5806,1,1648,765
2025-12-06,2025,12,6,5,49,4,1,0,66,winter,1,4.88,0,4192,1,1649,766
2025-12-07,2025,12,7,6,49,4,1,0,67,winter,1,6.05,0,5306,1,1650,767
2025-12-08,2025,12,8,0,50,4,0,0,68,winter,1,2.9,0,2901,1,1651,768
2025-12-09,2025,12,9,1,50,4,0,0,69,winter,1,6.08,0,5439,1,1652,769
2025-12-10,2025,12,10,2,50,4,0,0,68,winter,1,2.74,0,2793,1,1653,770
2025-12-11,2025,12,11,3,50,4,0,0,67,winter,1,4.69,0,4310,1,1654,771
2025-12-12,2025,12,12,4,50,4,0,0,66,winter,1,1.86,0,1883,1,1655,772
2025-12-13,2025,12,13,5,50,4,1,0,65,winter,1,4.16,0,3721,1,1656,773
2025-12-14,2025,12,14,6,50,4,1,0,64,winter,1,3.33,0,2923,1,1657,774
2025-12-15,2025,12,15,0,51,4,0,0,63,winter,1,4.44,0,4407,1,1658,775
2025-12-16,2025,12,16,1,51,4,0,0,62,winter,1,3.83,0,3568,1,1659,776
2025-12-17,2025,12,17,2,51,4,0,0,61,winter,1,5.5,0,4852,1,1660,777
2025-12-18,2025,12,18,3,51,4,0,0,60,winter,1,4.2,0,3672,1,1661,778
2025-12-19,2025,12,19,4,51,4,0,0,59,winter,1,3.85,0,4169,1,1662,779
2025-12-20,2025,12,20,5,51,4,1,0,58,winter,1,4.23,0,3668,1,1663,780
2025-12-21,2025,12,21,6,51,4,1,0,57,winter,1,4.64,0,4127,1,1664,781
2025-12-22,2025,12,22,0,52,4,0,0,56,winter,1,3.16,0,3108,1,1665,782
2025-12-23,2025,12,23,1,52,4,0,0,55,winter,1,4.18,0,3967,1,1666,783
2025-12-24,2025,12,24,2,52,4,0,0,54,winter,1,5.1,0,4775,1,1667,784
2025-12-25,2025,12,25,3,52,4,0,0,53,winter,1,3.59,0,3736,1,1668,785
2025-12-26,2025,12,26,4,52,4,0,0,52,winter,1,2.95,0,2960,1,1669,786
2025-12-27,2025,12,27,5,52,4,1,0,51,winter,1,3.41,0,3016,1,1670,787
2025-12-28,2025,12,28,6,52,4,1,0,50,winter,1,1.91,0,1975,1,1671,788
2025-12-29,2025,12,29,0,1,4,0,0,49,winter,1,3.27,0,3176,1,1672,789
2025-12-30,2025,12,30,1,1,4,0,0,48,winter,1,2.57,0,2971,1,1673,790
2025-12-31,2025,12,31,2,1,4,0,0,47,winter,1,3.29,0,2854,1,1674,791
2026-01-01,2026,1,1,3,1,1,0,0,46,winter,1,3.81,0,3792,1,1675,792
2026-01-02,2026,1,2,4,1,1,0,0,45,winter,1,4.38,0,4044,1,1676,793
2026-01-03,2026,1,3,5,1,1,1,0,44,winter,1,6.64,0,5983,1,1677,794
2026-01-04,2026,1,4,6,1,1,1,0,43,winter,1,3.8,0,3516,1,1678,795
2026-01-05,2026,1,5,0,2,1,0,0,42,winter,1,5.09,0,4403,1,1679,796
2026-01-06,2026,1,6,1,2,1,0,0,41,winter,1,7.45,0,6607,1,1680,797
2026-01-07,2026,1,7,2,2,1,0,0,40,winter,1,3.2,0,3193,1,1681,798
2026-01-08,2026,1,8,3,2,1,0,0,39,winter,1,6.48,0,5876,1,1682,799
2026-01-09,2026,1,9,4,2,1,0,0,38,winter,1,6.37,0,5592,1,1683,800
2026-01-10,2026,1,10,5,2,1,1,0,37,winter,1,3.78,0,3403,1,1684,801
2026-01-11,2026,1,11,6,2,1,1,0,36,winter,1,3.84,0,3262,1,1685,802
2026-01-12,2026,1,12,0,3,1,0,0,35,winter,1,5.97,0,5443,1,1686,803
2026-01-13,2026,1,13,1,3,1,0,0,34,winter,1,3.58,0,3449,1,1687,804
2026-01-14,2026,1,14,2,3,1,0,0,33,winter,1,4.45,0,3867,1,1688,805
2026-01-15,2026,1,15,3,3,1,0,0,32,winter,1,4.6,0,4073,1,1689,806
2026-01-16,2026,1,16,4,3,1,0,0,31,winter,1,2.59,0,2480,1,1690,807
2026-01-17,2026,1,17,5,3,1,1,0,30,winter,1,8.81,0,7251,1,1691,808
2026-01-18,2026,1,18,6,3,1,1,0,29,winter,1,6.5,0,5536,1,1692,809
2026-01-19,2026,1,19,0,4,1,0,0,28,winter,1,9.37,0,7769,1,1693,810
2026-01-20,2026,1,20,1,4,1,0,0,27,winter,1,7.17,0,6155,1,1694,811
2026-01-21,2026,1,21,2,4,1,0,0,26,winter,1,4.21,0,3717,1,1695,812
2026-01-22,2026,1,22,3,4,1,0,0,25,winter,1,5.76,0,4781,1,1696,813
2026-01-23,2026,1,23,4,4,1,0,0,24,winter,1,1.15,0,1824,1,1697,814
2026-01-24,2026,1,24,5,4,1,1,0,23,winter,1,3.59,0,3619,1,1698,815
2026-01-25,2026,1,25,6,4,1,1,0,22,winter,1,5.21,0,4509,1,1699,816
2026-01-26,2026,1,26,0,5,1,0,0,21,winter,1,7.44,0,6508,1,1700,817
2026-01-27,2026,1,27,1,5,1,0,0,20,winter,1,4.62,0,4282,1,1701,818
2026-01-28,2026,1,28,2,5,1,0,0,19,winter,1,7.69,0,6894,1,1702,819
2026-01-29,2026,1,29,3,5,1,0,0,18,winter,1,6.6,0,5613,1,1703,820
2026-01-30,2026,1,30,4,5,1,0,0,17,winter,1,4.1,0,3999,1,1704,821
2026-01-31,2026,1,31,5,5,1,1,0,16,winter,1,4.24,0,3780,1,1705,822
2026-02-01,2026,2,1,6,5,1,1,0,15,winter,1,6.63,0,5540,1,1706,823
2026-02-02,2026,2,2,0,6,1,0,0,14,winter,1,4.79,0,4480,1,1707,824
2026-02-03,2026,2,3,1,6,1,0,0,13,winter,1,5.77,0,5376,1,1708,825
2026-02-04,2026,2,4,2,6,1,0,0,12,winter,1,4.05,0,4257,1,1709,826
2026-02-05,2026,2,5,3,6,1,0,0,11,winter,1,5.57,0,4716,1,1710,827
2026-02-06,2026,2,6,4,6,1,0,0,10,winter,1,7.81,0,6884,1,1711,828
2026-02-07,2026,2,7,5,6,1,1,0,9,winter,1,5.88,0,5119,1,1712,829
2026-02-08,2026,2,8,6,6,1,1,0,8,winter,1,6.13,0,5558,1,1713,830
2026-02-09,2026,2,9,0,7,1,0,0,7,winter,1,4.27,0,3619,1,1714,831
2026-02-10,2026,2,10,1,7,1,0,0,6,winter,1,7.03,0,5869,1,1715,832
2026-02-11,2026,2,11,2,7,1,0,0,5,winter,1,5.29,0,4579,1,1716,833
2026-02-12,2026,2,12,3,7,1,0,0,4,winter,1,6.02,0,5333,1,1717,834
2026-02-13,2026,2,13,4,7,1,0,0,3,winter,1,4.02,0,3590,1,1718,835
2026-02-14,2026,2,14,5,7,1,1,0,2,winter,1,4.94,0,4585,1,1719,836
2026-02-15,2026,2,15,6,7,1,1,0,1,winter,1,5.45,0,5064,1,1720,837
2026-02-16,2026,2,16,0,8,1,0,1,0,winter,1,6.77,0,6038,1,1721,838
2026-02-17,2026,2,17,1,8,1,0,0,1,winter,1,7.22,0,6600,1,1722,839
2026-02-18,2026,2,18,2,8,1,0,0,2,winter,1,5.44,0,4937,1,1723,840
2026-02-19,2026,2,19,3,8,1,0,0,3,winter,1,3.54,0,3087,1,1724,841
2026-02-20,2026,2,20,4,8,1,0,0,4,winter,1,5.91,0,5501,1,1725,842
2026-02-21,2026,2,21,5,8,1,1,0,5,winter,1,5.46,0,4749,1,1726,843
2026-02-22,2026,2,22,6,8,1,1,0,6,winter,1,5.84,0,5350,1,1727,844
2026-02-23,2026,2,23,0,9,1,0,0,7,winter,1,4.84,0,4685,1,1728,845
2026-02-24,2026,2,24,1,9,1,0,0,8,winter,1,7.23,0,6373,1,1729,846
2026-02-25,2026,2,25,2,9,1,0,0,9,winter,1,5.66,0,4731,1,1730,847
2026-02-26,2026,2,26,3,9,1,0,0,10,winter,1,10.0,0,8316,1,1731,848
2026-02-27,2026,2,27,4,9,1,0,0,11,winter,1,4.32,0,4219,1,1732,849
2026-02-28,2026,2,28,5,9,1,1,0,12,winter,1,6.74,0,5855,1,1733,850
2026-03-01,2026,3,1,6,9,1,1,0,13,spring,1,2.2,1,2275,1,1734,851
2026-03-02,2026,3,2,0,10,1,0,0,14,spring,1,2.53,1,2677,1,1735,852
2026-03-03,2026,3,3,1,10,1,0,0,15,spring,1,2.21,1,2407,1,1736,853
2026-03-04,2026,3,4,2,10,1,0,0,16,spring,1,3.02,1,2971,1,1737,854
2026-03-05,2026,3,5,3,10,1,0,0,17,spring,1,3.04,1,2892,1,1738,855
2026-03-06,2026,3,6,4,10,1,0,0,18,spring,1,2.97,1,2813,1,1739,856
2026-03-07,2026,3,7,5,10,1,1,0,19,spring,1,2.94,1,3025,1,1740,857
2026-03-08,2026,3,8,6,10,1,1,0,20,spring,1,1.44,1,1763,1,1741,858
2026-03-09,2026,3,9,0,11,1,0,0,21,spring,1,3.01,1,2854,1,1742,859
2026-03-10,2026,3,10,1,11,1,0,0,22,spring,1,2.92,1,3052,1,1743,860
2026-03-11,2026,3,11,2,11,1,0,0,23,spring,1,1.99,1,2064,1,1744,861
2026-03-12,2026,3,12,3,11,1,0,0,24,spring,1,3.81,1,3374,1,1745,862
2026-03-13,2026,3,13,4,11,1,0,0,23,spring,1,2.87,1,2646,1,1746,863
2026-03-14,2026,3,14,5,11,1,1,0,22,spring,1,2.92,1,2638,1,1747,864
2026-03-15,2026,3,15,6,11,1,1,0,21,spring,1,2.83,1,2710,1,1748,865
2026-03-16,2026,3,16,0,12,1,0,0,20,spring,1,3.43,1,3493,1,1749,866
2026-03-17,2026,3,17,1,12,1,0,0,19,spring,1,2.55,1,2383,1,1750,867
2026-03-18,2026,3,18,2,12,1,0,0,18,spring,1,3.78,1,3560,1,1751,868
2026-03-19,2026,3,19,3,12,1,0,0,17,spring,1,2.92,1,2703,1,1752,869
2026-03-20,2026,3,20,4,12,1,0,0,16,spring,1,3.08,1,2916,1,1753,870
2026-03-21,2026,3,21,5,12,1,1,0,15,spring,1,3.3,1,2836,1,1754,871
2026-03-22,2026,3,22,6,12,1,1,0,14,spring,1,2.35,1,2335,1,1755,872
2026-03-23,2026,3,23,0,13,1,0,0,13,spring,1,4.62,1,4156,1,1756,873
2026-03-24,2026,3,24,1,13,1,0,0,12,spring,1,2.97,1,2988,1,1757,874
2026-03-25,2026,3,25,2,13,1,0,0,11,spring,1,3.13,1,3047,1,1758,875
2026-03-26,2026,3,26,3,13,1,0,0,10,spring,1,3.98,1,3444,1,1759,876
2026-03-27,2026,3,27,4,13,1,0,0,9,spring,1,4.58,1,4382,1,1760,877
2026-03-28,2026,3,28,5,13,1,1,0,8,spring,1,1.77,1,1959,1,1761,878
2026-03-29,2026,3,29,6,13,1,1,0,7,spring,1,1.93,1,2085,1,1762,879
2026-03-30,2026,3,30,0,14,1,0,0,6,spring,1,2.66,1,2624,1,1763,880
2026-03-31,2026,3,31,1,14,1,0,0,5,spring,1,2.35,1,2274,1,1764,881
2026-04-01,2026,4,1,2,14,2,0,0,4,spring,0,0.42,1,880,1,1765,882
2026-04-02,2026,4,2,3,14,2,0,0,3,spring,0,0.13,1,696,1,1766,883
2026-04-03,2026,4,3,4,14,2,0,0,2,spring,0,0.2,1,313,1,1767,884
2026-04-04,2026,4,4,5,14,2,1,0,1,spring,0,0.58,1,854,1,1768,885
2026-04-05,2026,4,5,6,14,2,1,1,0,spring,0,0.01,1,453,1,1769,886
2026-04-06,2026,4,6,0,15,2,0,0,1,spring,0,0.54,1,980,1,1770,887
2026-04-07,2026,4,7,1,15,2,0,0,2,spring,0,0.77,1,1355,1,1771,888
2026-04-08,2026,4,8,2,15,2,0,0,3,spring,0,0.87,1,1038,1,1772,889
2026-04-09,2026,4,9,3,15,2,0,0,4,spring,0,0.55,1,841,1,1773,890
2026-04-10,2026,4,10,4,15,2,0,0,5,spring,0,0.57,1,853,1,1774,891
2026-04-11,2026,4,11,5,15,2,1,0,6,spring,0,0.67,1,873,1,1775,892
2026-04-12,2026,4,12,6,15,2,1,0,7,spring,0,0.16,1,557,1,1776,893
2026-04-13,2026,4,13,0,16,2,0,0,8,spring,0,0.45,1,1015,1,1777,894
2026-04-14,2026,4,14,1,16,2,0,0,9,spring,0,0.62,1,782,1,1778,895
2026-04-15,2026,4,15,2,16,2,0,0,10,spring,0,0.33,1,2706,1,1779,896
2026-04-16,2026,4,16,3,16,2,0,0,11,spring,0,0.34,1,433,1,1780,897
2026-04-17,2026,4,17,4,16,2,0,0,12,spring,0,0.52,1,804,1,1781,898
2026-04-18,2026,4,18,5,16,2,1,0,13,spring,0,1.01,1,1243,1,1782,899
2026-04-19,2026,4,19,6,16,2,1,0,12,spring,0,0.71,1,1407,1,1783,900
2026-04-20,2026,4,20,0,17,2,0,0,11,spring,0,0.01,1,454,1,1784,901
2026-04-21,2026,4,21,1,17,2,0,0,10,spring,0,0.62,1,558,1,1785,902
2026-04-22,2026,4,22,2,17,2,0,0,9,spring,0,0.19,1,3156,1,1786,903
2026-04-23,2026,4,23,3,17,2,0,0,8,spring,0,0.89,1,1216,1,1787,904
2026-04-24,2026,4,24,4,17,2,0,0,7,spring,0,0.99,1,1413,1,1788,905
2026-04-25,2026,4,25,5,17,2,1,0,6,spring,0,1.24,1,4438,1,1789,906
2026-04-26,2026,4,26,6,17,2,1,0,5,spring,0,0.71,1,1104,1,1790,907
2026-04-27,2026,4,27,0,18,2,0,0,4,spring,0,0.54,1,1163,1,1791,908
2026-04-28,2026,4,28,1,18,2,0,0,3,spring,0,0.67,1,930,1,1792,909
2026-04-29,2026,4,29,2,18,2,0,0,2,spring,0,0.23,1,862,1,1793,910
2026-04-30,2026,4,30,3,18,2,0,0,1,spring,0,0.42,1,507,1,1794,911
2026-05-01,2026,5,1,4,18,2,0,1,0,spring,0,0.6,1,796,1,1795,912
2026-05-02,2026,5,2,5,18,2,1,0,1,spring,0,0.24,1,331,1,1796,913
2026-05-03,2026,5,3,6,18,2,1,0,2,spring,0,0.53,1,867,1,1797,914
2026-05-04,2026,5,4,0,19,2,0,0,3,spring,0,0.98,1,1272,1,1798,915
2026-05-05,2026,5,5,1,19,2,0,0,4,spring,0,0.0,1,523,1,1799,916
2026-05-06,2026,5,6,2,19,2,0,0,5,spring,0,0.76,1,1121,1,1800,917
2026-05-07,2026,5,7,3,19,2,0,0,6,spring,0,0.45,1,675,1,1801,918
2026-05-08,2026,5,8,4,19,2,0,0,7,spring,0,0.52,1,879,1,1802,919
2026-05-09,2026,5,9,5,19,2,1,0,8,spring,0,0.53,1,624,1,1803,920
2026-05-10,2026,5,10,6,19,2,1,0,9,spring,0,0.36,1,1064,1,1804,921
2026-05-11,2026,5,11,0,20,2,0,0,10,spring,0,0.08,1,501,1,1805,922
2026-05-12,2026,5,12,1,20,2,0,0,11,spring,0,0.66,1,928,1,1806,923
2026-05-13,2026,5,13,2,20,2,0,0,12,spring,0,0.62,1,1316,1,1807,924
2026-05-14,2026,5,14,3,20,2,0,0,13,spring,0,0.59,1,725,1,1808,925
2026-05-15,2026,5,15,4,20,2,0,0,14,spring,0,0.79,1,905,1,1809,926
2026-05-16,2026,5,16,5,20,2,1,0,15,spring,0,0.3,1,524,1,1810,927
2026-05-17,2026,5,17,6,20,2,1,0,16,spring,0,0.48,1,867,1,1811,928
2026-05-18,2026,5,18,0,21,2,0,0,17,spring,0,0.28,1,809,1,1812,929
2026-05-19,2026,5,19,1,21,2,0,0,18,spring,0,0.37,1,947,1,1813,930
2026-05-20,2026,5,20,2,21,2,0,0,19,spring,0,0.12,1,1113,1,1814,931
2026-05-21,2026,5,21,3,21,2,0,0,20,spring,0,0.24,1,243,1,1815,932
2026-05-22,2026,5,22,4,21,2,0,0,21,spring,0,0.0,1,622,1,1816,933
2026-05-23,2026,5,23,5,21,2,1,0,22,spring,0,0.49,1,779,1,1817,934
2026-05-24,2026,5,24,6,21,2,1,0,23,spring,0,1.08,1,1244,1,1818,935
2026-05-25,2026,5,25,0,22,2,0,0,24,spring,0,0.17,1,508,1,1819,936
2026-05-26,2026,5,26,1,22,2,0,0,25,spring,0,0.48,1,705,1,1820,937
2026-05-27,2026,5,27,2,22,2,0,0,26,spring,0,0.84,1,1510,1,1821,938
2026-05-28,2026,5,28,3,22,2,0,0,27,spring,0,0.63,1,1171,1,1822,939
2026-05-29,2026,5,29,4,22,2,0,0,28,spring,0,0.68,1,1050,1,1823,940
2026-05-30,2026,5,30,5,22,2,1,0,29,spring,0,0.24,1,964,1,1824,941
2026-05-31,2026,5,31,6,22,2,1,0,30,spring,0,0.44,1,553,1,1825,942
